NC_015683_c1;162;3259;6219;77;-;118;66;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NC_015683_c2;29;980;1201;352;680;540;3993;434;1579;1941;37;2260;96;48;265;9;-;1893;760;2942;1167;3225;2521;3090;6234;5879;424;424;210;113;188;723;426;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NC_015683_c3;71;27;943;855;3754;12099;71;1748;7;1083;201;9190;-;68;1620;18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NC_015683_c4;26;386;220;680;3384;2073;1080;866;771;706;470;326;823;618;546;620;298;456;483;535;162;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NC_015683_c5;1461;219;1230;1662;22;1323;1332;364;1395;45;1392;761;5216;279;66;39;81;399;1269;121;3402;121;457;400;194;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NC_015683_c6;26;29;-;26;77;9398;363;257;2959;6227;2881;4913;7201;7220;456;273;36;6970;125;320;661;830;695;580;2189;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NC_015690_c1;364;889;194;22;116;2394;2361;2349;3820;3820;161;1813;846;165;11431;-;97;613;4894;50;-;6060;-;726;275;1696;942;12319;63;22;7837;-;10573;7872;11432;3383;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NC_015690_c10;50;477;11038;-;11803;4454;-;1339;2230;11820;44;-;1611;1556;1639;12086;9458;10603;11068;49;1;1683;491;9;10604;148;80;9582;1;-;1761;32;-;4117;103;63;1705;1527;1207;62;229;10574;4088;11433;9620;1455;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NC_015690_c11;369;183;97;6755;157;582;11039;1639;1556;1611;-;9691;6761;5205;1358;10575;149;104;1;2285;1;1;17;17;60;-;3058;9248;824;-;11410;1146;-;643;-;-;6521;202;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NC_015690_c12;5538;51;391;3648;434;5241;5104;718;-;153;-;1411;15;3190;2294;-;233;9;-;239;9510;-;120;-;459;53;5780;837;-;6;-;2859;-;8220;924;12714;-;2483;527;5250;283;11454;157;6707;1974;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NC_015690_c13;-;610;492;41;9239;2877;-;447;-;153;1872;-;-;6756;-;1906;4026;349;2840;1556;-;1639;1611;73;-;-;-;-;-;-;713;1388;462;6;2415;1378;-;-;144;11040;-;1686;-;168;-;1210;249;-;-;-;2456;1788;3740;1649;-;2062;1870;-;999;-;1389;-;2584;-;-;-;428;302;1923;3902;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NC_015690_c14;732;29;-;172;-;-;686;160;-;6;739;3389;133;156;133;156;183;739;35;27;71;646;-;12321;2397;2721;-;15;739;6;-;-;133;156;5537;-;6061;109;3544;4345;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NC_015690_c15;222;1498;2006;1536;2104;9043;3295;10605;6721;-;43;700;9828;1121;2483;501;568;568;810;378;42;2130;46;55;140;60;37;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NC_015690_c16;4252;6;739;133;156;183;-;11937;2136;-;-;-;171;128;8782;-;-;1406;-;7;-;-;-;4340;630;-;452;-;-;12500;-;-;8858;-;-;-;122;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NC_015690_c2;6721;-;-;-;124;1839;18;6;-;1683;667;8362;-;104;2692;11037;4261;1204;1134;54;24;24;24;1344;1079;3397;-;109;156;133;3389;1836;1906;4278;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NC_015690_c3;44;-;423;2450;635;862;4742;2967;2575;-;2234;4686;10020;-;311;230;1728;803;5;36;36;210;-;517;2527;-;1247;9682;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NC_015690_c4;160;78;12;422;5554;-;8362;1736;15;2012;9484;-;-;12320;8096;868;5158;75;49;418;-;1;2285;1;1;-;20;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NC_015690_c5;-;-;3300;-;-;-;2371;4615;-;1557;133;156;3389;6;-;1;1;1;-;3035;3014;-;8607;-;-;4188;856;3064;4580;-;671;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NC_015690_c6;25;165;2972;25;-;-;2657;-;221;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NC_015690_c7;3204;101;3097;183;156;133;498;-;12500;4;143;1111;2411;51;258;0;254;7352;12328;1;242;11;1;1;-;238;366;9;7321;1148;1;1;627;491;-;6930;-;-;970;760;183;2697;515;-;-;4183;394;12710;197;394;197;44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NC_015690_c8;43;391;1432;1596;106;155;59;-;1857;-;-;52;52;-;97;-;52;52;1763;6;-;5617;636;1;6;531;600;1;1;1047;-;9835;-;-;12507;12634;4189;126;640;14;11818;1600;801;82;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NC_015690_c9;10;12100;7221;12508;9;835;15;856;7885;8524;11819;12101;12329;3893;44;50;686;-;312;238;239;53;613;133;156;2423;739;4288;124;-;485;160;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NC_015696_c1;1948;3511;227;4013;42;46;55;140;60;335;293;-;1633;1541;1626;1581;1606;1223;135;1415;792;8627;1348;691;601;601;4431;1799;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NC_015696_c2;1548;1499;1609;12468;1414;892;1042;2016;2644;2258;2242;389;12266;451;1928;11041;18;206;4730;194;1648;8284;1285;347;3392;6957;1835;1023;466;2894;4823;-;8310;4706;7577;952;-;108;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NC_015696_c3;1860;3579;242;146;1542;731;371;366;1517;5779;-;-;12087;-;-;954;325;1068;5779;-;126;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NC_015702_c1;701;-;-;-;-;-;698;1795;-;-;-;200;189;-;-;-;-;-;-;-;-;746;10975;1471;34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NC_015702_c2;700;-;3382;-;10576;-;993;11804;379;-;4695;4695;-;3129;-;2427;-;-;11655;548;2318;298;678;-;-;-;1412;-;1031;3407;14;383;6083;9399;8817;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NC_015702_c3;1446;10080;359;-;-;1712;-;5146;18;1;579;23;347;-;-;-;2758;-;656;-;-;4;-;408;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NC_015703_c1;16;1703;1465;67;2058;-;8064;247;2770;264;6698;2532;-;5076;195;1336;1226;-;1707;-;-;805;453;73;7;4716;2963;4652;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NC_015703_c2;911;85;973;-;-;-;-;-;-;-;181;739;2388;-;-;-;-;200;189;-;-;-;-;-;-;-;-;7568;1325;1325;3244;273;36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NC_015703_c3;6647;5812;10987;-;-;5431;1388;-;2743;1268;5660;1608;-;1509;4288;-;6722;-;1699;195;-;-;-;-;-;-;-;-;-;4956;-;893;7967;760;9362;2632;1552;368;1051;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NC_015703_c4;4688;643;0;2776;1246;-;41;67;-;1482;-;2587;595;-;12458;486;-;-;-;4;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NC_015707_c1;209;-;6365;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NC_015707_c2;5214;1315;-;-;2207;688;-;600;-;27;-;5712;18;270;-;126;1672;692;4548;-;-;133;156;587;185;587;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NC_015707_c3;6195;-;-;-;921;932;6936;333;-;2957;-;-;993;222;173;52;299;1715;-;962;1358;1358;-;305;3718;753;6958;3575;1291;2380;1267;704;2982;-;-;1711;5394;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NC_015708_c1;23;700;389;61;626;-;234;8283;-;-;5837;0;378;599;239;24;623;51;290;16;5913;4440;24;54;24;1565;182;92;-;21;33;8773;11042;5415;1107;577;-;25;220;2041;31;1440;838;681;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NC_015709_c1;2738;203;1444;2413;528;4754;7820;11434;1840;1814;97;4396;2580;12293;1123;372;229;306;56;86;5;131;230;92;267;1474;2062;1477;1671;596;-;122;-;4988;1212;30;1235;572;3073;819;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NC_015711_c1;1387;-;-;2161;260;9798;9787;8708;1;8710;978;5951;300;57;1467;40;57;622;7;119;930;58;-;-;5527;125;320;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NC_015711_c10;346;-;2005;376;158;4040;-;123;3118;-;12640;5538;219;9173;6517;9683;-;182;-;141;496;178;-;-;-;827;-;281;6759;10001;-;6063;-;325;3911;-;491;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NC_015711_c11;1386;3589;-;685;298;663;2280;-;-;-;-;-;-;8029;-;-;1422;-;120;1;73;2296;7905;260;216;-;1034;-;6090;-;-;106;20;10;395;97;264;479;7457;62;472;913;7258;12;844;335;3540;-;-;11016;116;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NC_015711_c12;726;1598;515;1073;3644;867;1347;993;2016;3827;2644;2258;2242;8820;2178;2071;9684;349;172;305;8684;1350;2860;4344;7395;213;9157;8202;57;4443;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NC_015711_c13;-;4595;2416;4595;879;-;-;233;34;34;12443;10821;-;10;815;3970;-;53;53;53;5952;6680;958;2454;772;-;11;22;53;53;428;2454;192;1;1030;238;8952;1;-;5305;-;1;-;120;8086;211;-;-;362;232;709;1931;72;19;70;76;630;-;-;-;-;9660;2483;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NC_015711_c14;403;484;1;1;238;1;-;279;223;1676;318;12690;11247;12023;-;4248;1433;10879;981;1157;235;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NC_015711_c15;143;32;7099;11805;4620;1901;12501;920;-;6636;-;-;6673;1;238;837;44;1475;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NC_015711_c16;473;5019;-;2241;4413;339;-;74;35;7;4716;-;-;856;238;1;5943;210;3496;1276;1529;1684;67;-;-;-;-;2909;-;-;4237;742;-;-;1846;-;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NC_015711_c17;6614;1376;2350;4028;3153;6228;-;-;172;149;155;4965;981;43;290;647;2565;34;-;-;-;4337;-;8294;192;925;-;-;-;-;3343;7899;7109;-;-;11;236;93;8006;1105;1909;120;93;93;53;5373;7458;419;1383;31;1229;-;-;-;1523;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NC_015711_c18;-;2435;9918;-;-;-;668;214;-;5402;1475;1408;681;-;2000;1167;-;-;-;93;120;1;120;9;129;-;69;153;1546;2116;78;1358;1454;-;-;662;942;11435;9374;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NC_015711_c19;-;-;-;9537;-;326;-;5477;9685;9374;553;-;5934;239;9;3950;11044;9485;11806;9829;12322;-;-;11747;1119;179;47;-;7865;-;5412;78;1839;142;-;-;-;958;9385;6905;47;-;7792;-;388;84;2816;-;631;139;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NC_015711_c2;482;-;-;-;632;-;-;693;4748;829;429;2048;6723;92;438;4553;117;92;12447;52;63;3655;8819;1534;249;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NC_015711_c3;870;711;77;-;-;172;47;-;392;392;1728;803;5;8269;976;311;5;36;30;6882;947;98;-;2483;1529;216;-;11043;7098;98;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NC_015711_c4;22;10;-;4084;172;149;59;106;-;5937;791;3593;219;148;-;93;239;120;239;2386;116;-;319;-;-;346;10228;158;609;547;1692;-;-;-;-;-;-;-;-;8073;47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NC_015711_c5;41;268;258;1015;475;371;697;400;57;-;319;-;-;275;-;464;971;2282;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NC_015711_c6;1434;464;4546;10;20;2340;1411;10577;235;981;4965;29;365;29;2063;3713;141;1214;-;44;2200;1666;696;1529;7099;-;33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NC_015711_c7;58;-;1162;5102;-;-;475;10799;-;-;-;1878;861;-;758;758;95;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NC_015711_c8;505;1886;3226;-;6411;-;8770;257;395;-;-;-;239;1214;53;469;596;-;-;4549;1226;-;1224;354;4548;1126;10387;2281;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NC_015711_c9;12216;15;161;26;498;2257;1465;6000;-;12001;-;-;-;213;85;-;3713;141;632;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NC_015712_c1;496;200;11436;3366;3463;7;1669;-;20;9383;8821;-;528;-;5932;-;4652;-;-;2989;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NC_015712_c2;496;1138;-;-;-;-;2673;-;-;2622;-;-;-;7177;4756;-;-;375;532;-;11095;-;-;-;2132;181;11045;189;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NC_015713_c1;-;12;-;636;2406;23;167;-;-;-;2673;-;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
